origin,anchor,target,forecast,actual,ape
2017-06-01,2017-03-01,2018-06-01,200.4891591406756,204.484,1.9536202633577189
2017-07-01,2017-04-01,2018-07-01,201.5373844391142,205.34799999999998,1.8556867176139011
2017-08-01,2017-05-01,2018-08-01,203.99098987302048,205.80599999999998,0.8819034075680503
2017-09-01,2017-06-01,2018-09-01,206.58044281991226,205.824,0.36751924941321307
2017-10-01,2017-07-01,2018-10-01,208.61299401382695,206.025,1.2561553276674886
2017-11-01,2017-08-01,2018-11-01,209.97146535454286,205.852,2.001178203050179
2017-12-01,2017-09-01,2018-12-01,210.65758911605238,205.352,2.5836559254608544
2018-01-01,2017-10-01,2019-01-01,210.83414159191605,204.708,2.992624417177664
2018-02-01,2017-11-01,2019-02-01,211.27509256572998,205.041,3.0404126812344754
2018-03-01,2017-12-01,2019-03-01,211.71917807434232,206.225,2.6641668441470867
2018-04-01,2018-01-01,2019-04-01,211.59398124201854,207.97,1.742550003374787
2018-05-01,2018-02-01,2019-05-01,212.74389815436956,209.658,1.4718723608779887
2018-06-01,2018-03-01,2019-06-01,215.30623696140088,210.707,2.1827641992913813
2018-07-01,2018-04-01,2019-07-01,217.06602679238694,211.715,2.527467015746136
2018-08-01,2018-05-01,2019-08-01,219.27962596652398,212.06,3.404520402963302
2018-09-01,2018-06-01,2019-09-01,220.55862621556102,212.203,3.937562718510585
2018-10-01,2018-07-01,2019-10-01,220.86509767756542,212.426,3.972723526105763
2018-11-01,2018-08-01,2019-11-01,220.74226974766967,212.55700000000002,3.8508587097435742
2018-12-01,2018-09-01,2019-12-01,220.09976452292324,212.59400000000002,3.5305627265695243
2019-01-01,2018-10-01,2020-01-01,220.22659080936702,212.433,3.6687288742177686
2019-02-01,2018-11-01,2020-02-01,219.28015347666215,213.15900000000002,2.871637358339141
2019-03-01,2018-12-01,2020-03-01,217.54710084985697,214.96200000000002,1.202585038219293
2019-04-01,2019-01-01,2020-04-01,215.6644322747448,217.72099999999998,0.9445885905609374
2019-05-01,2019-02-01,2020-05-01,215.35856331353585,218.872,1.605247215936328
2019-06-01,2019-03-01,2020-06-01,215.85671424631025,219.81900000000002,1.8025219629284863
2019-07-01,2019-04-01,2020-07-01,217.23003397604342,221.635,1.9874866442378576
2019-08-01,2019-05-01,2020-08-01,218.69637557167047,223.97,2.3546119696073253
2019-09-01,2019-06-01,2020-09-01,218.9910001905519,226.8,3.4431216091041112
2019-10-01,2019-07-01,2020-10-01,220.15978304762857,229.93200000000002,4.2500465147832625
2019-11-01,2019-08-01,2020-11-01,220.48283674027337,232.377,5.118476983404829
2019-12-01,2019-09-01,2020-12-01,220.7651485885861,234.395,5.814907063467185
2020-01-01,2019-10-01,2021-01-01,221.3251640948284,236.305,6.339195491069422
2020-02-01,2019-11-01,2021-02-01,221.98598548917013,238.81599999999997,7.047272590961176
2020-03-01,2019-12-01,2021-03-01,222.6136097482435,243.658,8.636855860163212
2020-04-01,2020-01-01,2021-04-01,222.90056246322249,249.04,10.496079961764178
2020-05-01,2020-02-01,2021-05-01,224.2917375279089,254.92,12.014852687937816
2020-06-01,2020-03-01,2021-06-01,226.72576135119857,260.866,13.087270341401874
2020-07-01,2020-04-01,2021-07-01,230.6841044877529,265.35,13.064215380534055
2020-08-01,2020-05-01,2021-08-01,231.14014425589414,268.616,13.951460726131671
2020-09-01,2020-06-01,2021-09-01,231.65928439039567,271.183,14.574555045708737
2020-10-01,2020-07-01,2021-10-01,234.9574810134198,273.763,14.174858905907733
2020-11-01,2020-08-01,2021-11-01,240.05435149998993,276.123,13.062529561105036
2020-12-01,2020-09-01,2021-12-01,246.6827474198307,278.629,11.465516001625577
2021-01-01,2020-10-01,2022-01-01,254.34179588498446,281.851,9.760193902102719
2021-02-01,2020-11-01,2022-02-01,260.2543291472905,286.67900000000003,9.217511869620564
2021-03-01,2020-12-01,2022-03-01,265.17348415662127,294.5,9.958069895884119
2021-04-01,2021-01-01,2022-04-01,269.87261232160546,300.845,10.295131273045776
2021-05-01,2021-02-01,2022-05-01,275.05651839777795,305.975,10.104904519069228
2021-06-01,2021-03-01,2022-06-01,284.45892542249,308.183,7.698047775999978
2021-07-01,2021-04-01,2022-07-01,295.2523771548842,307.447,3.9664146487413494
2021-08-01,2021-05-01,2022-08-01,308.9129868254035,303.757,1.69740510520037
2021-09-01,2021-06-01,2022-09-01,322.9024893969654,300.41200000000003,7.486548272693952
2021-10-01,2021-07-01,2022-10-01,332.2400308264199,298.99,11.120783580193285
2021-11-01,2021-08-01,2022-11-01,336.79342794814903,297.29,13.287842829610483
2021-12-01,2021-09-01,2022-12-01,338.8718194980829,294.67900000000003,14.996935478294308
2022-01-01,2021-10-01,2023-01-01,340.537351416996,292.70599999999996,16.34109017819793
2022-02-01,2021-11-01,2023-02-01,342.50504315984153,293.17,16.828134925074707
2022-03-01,2021-12-01,2023-03-01,345.7263828899866,297.077,16.376017965034862
2022-04-01,2022-01-01,2023-04-01,350.9301592100137,301.046,16.570278033926282
2022-05-01,2022-02-01,2023-05-01,359.3249001233448,305.14599999999996,17.755074660439536
2022-06-01,2022-03-01,2023-06-01,372.0068374933295,308.254,20.681917345218384
2022-07-01,2022-04-01,2023-07-01,379.37991693205527,310.158,22.318275502181226
2022-08-01,2022-05-01,2023-08-01,383.26905077009326,311.499,23.04021867488924
2022-09-01,2022-06-01,2023-09-01,378.86691795018845,312.313,21.310005651442133
2022-10-01,2022-07-01,2023-10-01,369.19102995865484,312.953,17.970120100671625
2022-11-01,2022-08-01,2023-11-01,353.84311311606274,312.14599999999996,13.358208375587957
2022-12-01,2022-09-01,2023-12-01,340.92243294421735,310.668,9.738509580715537
2023-01-01,2022-10-01,2024-01-01,333.924188840842,310.455,7.55961052031439
2023-02-01,2022-11-01,2024-02-01,326.13055562066313,312.17900000000003,4.469088446264195
2023-03-01,2022-12-01,2024-03-01,316.03220757430034,316.64599999999996,0.19384183779350264
2023-04-01,2023-01-01,2024-04-01,306.64963015943493,320.41900000000004,4.297301296291763
2023-05-01,2023-02-01,2024-05-01,300.6947583681517,323.478,7.043212098457478
2023-06-01,2023-03-01,2024-06-01,299.53770320480555,325.23400000000004,7.900864237808618
2023-07-01,2023-04-01,2024-07-01,300.14095566838597,325.784,7.871179779121756
2023-08-01,2023-05-01,2024-08-01,303.3963277637571,325.025,6.654464190829288
2023-09-01,2023-06-01,2024-09-01,308.1677717143431,324.796,5.11959146222765
2023-10-01,2023-07-01,2024-10-01,313.97351463938645,324.224,3.1615442905563866
2023-11-01,2023-08-01,2024-11-01,321.5485190158023,323.91200000000003,0.7296676208963346
2023-12-01,2023-09-01,2024-12-01,327.7303219535513,323.219,1.395747760357936
2024-01-01,2023-10-01,2025-01-01,331.7197029609533,323.538,2.5288228773600987
2024-02-01,2023-11-01,2025-02-01,332.3119060952041,324.923,2.2740483422854356
2024-03-01,2023-12-01,2025-03-01,332.2926481399628,327.67900000000003,1.4079779723335266
2024-04-01,2024-01-01,2025-04-01,334.01965060794197,329.608,1.3384537413964361
2024-05-01,2024-02-01,2025-05-01,337.25993384778724,331.10699999999997,1.8582916844969353
2024-06-01,2024-03-01,2025-06-01,342.5449266506598,331.515,3.3271274755772233
