origin,anchor,target,forecast,actual,ape
2015-03-01,2015-01-01,2016-03-01,1141.0957919383736,1118.0,2.0658132324126677
2015-04-01,2015-02-01,2016-04-01,1239.1304023291525,1160.0,6.821586407685561
2015-05-01,2015-03-01,2016-05-01,1077.862954176893,1205.0,10.550792184490206
2015-06-01,2015-04-01,2016-06-01,1261.3896939617835,1208.0,4.419676652465517
2015-07-01,2015-05-01,2016-07-01,1649.4899234870425,1198.0,37.6869719104376
2015-08-01,2015-06-01,2016-08-01,1983.1138179964612,1201.0,65.12188326365205
2015-09-01,2015-07-01,2016-09-01,1219.4936072073262,1303.0,6.40877918593045
2015-10-01,2015-08-01,2016-10-01,1319.57792894582,1254.0,5.229499915934616
2015-11-01,2015-09-01,2016-11-01,1227.4526065486793,1230.0,0.207105158643956
2015-12-01,2015-10-01,2016-12-01,1242.0491091274307,1248.0,0.47683420453279557
2016-01-01,2015-11-01,2017-01-01,1501.0628291417347,1303.0,15.20052410911241
2016-02-01,2015-12-01,2017-02-01,1396.1060011039224,1234.0,13.136628938729528
2016-03-01,2016-01-01,2017-03-01,1331.3795127955786,1272.0,4.668200691476309
2016-04-01,2016-02-01,2017-04-01,1226.7759590574576,1251.0,1.936374176062541
2016-05-01,2016-03-01,2017-05-01,1174.167327380611,1208.0,2.8007179320686326
2016-06-01,2016-04-01,2017-06-01,1153.0390111308716,1353.0,14.779082695427082
2016-07-01,2016-05-01,2017-07-01,1131.280510155398,1256.0,9.929895688264498
2016-08-01,2016-06-01,2017-08-01,1035.110499338318,1319.0,21.523085721128275
2016-09-01,2016-07-01,2017-09-01,1269.4066795635874,1273.0,0.2822718331824484
2016-10-01,2016-08-01,2017-10-01,1244.4084069667176,1356.0,8.229468512778936
2016-11-01,2016-09-01,2017-11-01,1516.6401149654605,1299.0,16.754435332214047
2016-12-01,2016-10-01,2017-12-01,1373.3366441582484,1311.0,4.754892765694006
2017-01-01,2016-11-01,2018-01-01,1213.86567548972,1317.0,7.83100413897343
2017-02-01,2016-12-01,2018-02-01,1292.5978659703126,1321.0,2.150047996191327
2017-03-01,2017-01-01,2018-03-01,1475.9212640133362,1385.0,6.564712203128968
2017-04-01,2017-02-01,2018-04-01,1310.4907676713822,1378.0,4.899073463615227
2017-05-01,2017-03-01,2018-05-01,1478.6769522788597,1338.0,10.513972517104616
2017-06-01,2017-04-01,2018-06-01,1366.2280059253198,1345.0,1.5782904033695053
2017-07-01,2017-05-01,2018-07-01,1211.5094411389962,1334.0,9.182200814168203
2017-08-01,2017-06-01,2018-08-01,1544.3075782547041,1273.0,21.312457050644472
2017-09-01,2017-07-01,2018-09-01,1327.2251346146088,1314.0,1.0064790422076717
2017-10-01,2017-08-01,2018-10-01,1471.3981817863116,1272.0,15.675957687603114
2017-11-01,2017-09-01,2018-11-01,1238.8718633812489,1340.0,7.546875867070979
2017-12-01,2017-10-01,2018-12-01,1485.5326498509487,1317.0,12.796708416928526
2018-01-01,2017-11-01,2019-01-01,1384.4072467958422,1254.0,10.399301977339887
2018-02-01,2017-12-01,2019-02-01,1388.5306875640415,1286.0,7.97283729113853
2018-03-01,2018-01-01,2019-03-01,1333.5235633879518,1295.0,2.9747925396101738
2018-04-01,2018-02-01,2019-04-01,1430.2822593286144,1322.0,8.190791174630437
2018-05-01,2018-03-01,2019-05-01,1529.5824048562972,1347.0,13.554744235805288
2018-06-01,2018-04-01,2019-06-01,1542.5518706510495,1299.0,18.749181728333294
2018-07-01,2018-05-01,2019-07-01,1507.451988868117,1379.0,9.314865037571938
2018-08-01,2018-06-01,2019-08-01,1335.7264318440848,1482.0,9.870011346552984
2018-09-01,2018-07-01,2019-09-01,1431.1430684301008,1469.0,2.577054565684084
2018-10-01,2018-08-01,2019-10-01,1221.3569642184223,1523.0,19.805846078895453
2018-11-01,2018-09-01,2019-11-01,1363.5052685658889,1535.0,11.172295207433951
2018-12-01,2018-10-01,2019-12-01,1180.5537635641115,1443.0,18.187542372549448
2019-01-01,2018-11-01,2020-01-01,1389.4717463088643,1490.0,6.746862663834607
2019-02-01,2018-11-01,2020-02-01,1393.074547704455,1461.0,4.649243825841549
2019-03-01,2018-12-01,2020-03-01,1324.538630275544,1351.0,1.9586506087680284
2019-04-01,2019-02-01,2020-04-01,1246.336971148432,1079.0,15.508523739428359
2019-05-01,2019-03-01,2020-05-01,1197.364641786945,1251.0,4.287398738053961
2019-06-01,2019-04-01,2020-06-01,1259.5364272777654,1333.0,5.511145740602748
2019-07-01,2019-05-01,2020-07-01,1357.5765420054165,1539.0,11.788398830057407
2019-08-01,2019-06-01,2020-08-01,1247.3179212678406,1534.0,18.688531859984316
2019-09-01,2019-07-01,2020-09-01,1433.4221425279413,1650.0,13.125930755882342
2019-10-01,2019-08-01,2020-10-01,1769.5844919596543,1612.0,9.775712900722972
2019-11-01,2019-09-01,2020-11-01,1673.0899794344625,1692.0,1.1176135086015058
2019-12-01,2019-10-01,2020-12-01,1879.092506654583,1755.0,7.070798099976244
2020-01-01,2019-11-01,2021-01-01,1798.6468088082802,1856.0,3.0901503874849037
2020-02-01,2019-12-01,2021-02-01,1605.3151829845228,1703.0,5.736043277479575
2020-03-01,2020-01-01,2021-03-01,1822.0339110589246,1756.0,3.7604732949273667
2020-04-01,2020-02-01,2021-04-01,1695.4865066379173,1710.0,0.8487423018761828
2020-05-01,2020-03-01,2021-05-01,1419.40128171921,1705.0,16.750657963682702
2020-06-01,2020-04-01,2021-06-01,851.3531863641662,1662.0,48.77537988181913
2020-07-01,2020-05-01,2021-07-01,1147.6126038834484,1666.0,31.115690043010304
2020-08-01,2020-06-01,2021-08-01,1373.7930474333864,1740.0,21.046376584288137
2020-09-01,2020-07-01,2021-09-01,1749.2774557426824,1649.0,6.081107079604752
2020-10-01,2020-08-01,2021-10-01,1596.9771723181184,1699.0,6.004875084277906
2020-11-01,2020-09-01,2021-11-01,1889.5415693551452,1770.0,6.753760980516675
2020-12-01,2020-10-01,2021-12-01,1722.4278035779337,1886.0,8.672969057373612
2021-01-01,2020-11-01,2022-01-01,1895.5751240308225,1923.0,1.4261505964210865
2021-02-01,2020-12-01,2022-02-01,2205.2426103847333,1846.0,19.46059644554352
2021-03-01,2021-01-01,2022-03-01,2398.105541259459,1899.0,26.28254561661186
2021-04-01,2021-02-01,2022-04-01,2036.447188751149,1849.0,10.137760343491024
2021-05-01,2021-03-01,2022-05-01,2384.3602216806,1711.0,39.35477625251899
2021-06-01,2021-04-01,2022-06-01,2926.1722475562074,1726.0,69.53489267417193
2021-07-01,2021-05-01,2022-07-01,2446.823460377577,1707.0,43.34056592721598
2021-08-01,2021-06-01,2022-08-01,2149.8031809594327,1565.0,37.36761539676886
2021-09-01,2021-07-01,2022-09-01,1827.4721639855597,1586.0,15.225231020527097
2021-10-01,2021-08-01,2022-10-01,2015.5509692392238,1583.0,27.324761164827784
2021-11-01,2021-09-01,2022-11-01,1647.834099300805,1424.0,15.718686748652042
2021-12-01,2021-10-01,2022-12-01,1806.4520732101157,1398.0,29.21688649571643
2022-01-01,2021-11-01,2023-01-01,1865.5561509187867,1418.0,31.562493012608368
2022-02-01,2021-12-01,2023-02-01,2051.2425525362714,1605.0,27.80327430132532
2022-03-01,2022-01-01,2023-03-01,2004.2296468419593,1472.0,36.156905356111366
2022-04-01,2022-02-01,2023-04-01,2028.0792432521123,1482.0,36.847452311208656
2022-05-01,2022-03-01,2023-05-01,2080.617083659491,1579.0,31.76802303100007
2022-06-01,2022-04-01,2023-06-01,2025.5105615581613,1447.0,39.97999734334218
2022-07-01,2022-05-01,2023-07-01,1718.0266914304352,1530.0,12.289326237283348
2022-08-01,2022-06-01,2023-08-01,1803.7881325581832,1596.0,13.01930655126461
2022-09-01,2022-07-01,2023-09-01,1756.110336478735,1530.0,14.778453364623203
2022-10-01,2022-08-01,2023-10-01,1382.9515043917368,1524.0,9.255150630463467
2022-11-01,2022-09-01,2023-11-01,1515.535562035934,1513.0,0.16758506516417288
2022-12-01,2022-10-01,2023-12-01,1457.6380846012123,1501.0,2.8888684476207653
2023-01-01,2022-11-01,2024-01-01,1104.8487603356402,1548.0,28.627341063589135
2023-02-01,2022-12-01,2024-02-01,985.8259249647111,1570.0,37.2085398111649
2023-03-01,2023-01-01,2024-03-01,993.8541798198555,1477.0,32.711294528107274
2023-04-01,2023-02-01,2024-04-01,1363.3026120265497,1456.0,6.366578844330379
2023-05-01,2023-03-01,2024-05-01,1093.5898300430479,1405.0,22.164424907968122
2023-06-01,2023-04-01,2024-06-01,1144.839780004071,1459.0,21.532571624121253
2023-07-01,2023-05-01,2024-07-01,1437.8147588002432,1448.0,0.7034006353423187
2023-08-01,2023-06-01,2024-08-01,1177.9699926848928,1492.0,21.047587621655982
2023-09-01,2023-07-01,2024-09-01,1346.5598429211109,1421.0,5.238575445382767
2023-10-01,2023-08-01,2024-10-01,1632.9436176976665,1435.0,13.793980327363517
2023-11-01,2023-09-01,2024-11-01,1467.160817149284,1512.0,2.9655544213436533
2023-12-01,2023-10-01,2024-12-01,1457.9401446490133,1467.0,0.617577051873668
2024-01-01,2023-11-01,2025-01-01,1623.8878155502246,1463.0,10.997116578962718
2024-02-01,2023-12-01,2025-02-01,1630.7966095725328,1446.0,12.779848518155795
2024-03-01,2024-01-01,2025-03-01,1714.8052432828983,1492.0,14.933327297781391
2024-04-01,2024-02-01,2025-04-01,1530.130143046362,1445.0,5.891359380371075
2024-05-01,2024-03-01,2025-05-01,1482.854802885404,1416.0,4.721384384562434
2024-06-01,2024-04-01,2025-06-01,1426.242613419572,1399.0,1.9472918813132296
