origin,anchor,target,forecast,actual,ape
2008-09-01,2008-07-01,2009-09-01,309.87300986445536,405.0,23.48814571248016
2008-10-01,2008-08-01,2009-10-01,280.9195761554917,400.0,29.770105961127076
2008-11-01,2008-09-01,2009-11-01,290.09232737370354,370.0,21.59666827737742
2008-12-01,2008-10-01,2009-12-01,238.08338865852485,348.0,31.585233144102055
2009-01-01,2008-11-01,2010-01-01,244.92256572156154,315.0,22.246804532837604
2009-02-01,2008-12-01,2010-02-01,165.36776662201652,324.0,48.96056585740231
2009-03-01,2009-01-01,2010-03-01,143.30895167930376,439.0,67.35559187259597
2009-04-01,2009-02-01,2010-04-01,181.7897608415446,446.0,59.23996393687341
2009-05-01,2009-03-01,2010-05-01,232.4545597863028,267.0,12.938367121234903
2009-06-01,2009-04-01,2010-06-01,216.93386820314578,315.0,31.132105332334675
2009-07-01,2009-05-01,2010-07-01,215.05645556032613,288.0,25.327619597108985
2009-08-01,2009-06-01,2010-08-01,290.3317468383654,288.0,0.8096343188768765
2009-09-01,2009-07-01,2010-09-01,366.0935722141799,308.0,18.861549420188283
2009-10-01,2009-08-01,2010-10-01,412.13927355687713,275.0,49.86882674795532
2009-11-01,2009-09-01,2010-11-01,365.6696175452708,280.0,30.596291980453856
2009-12-01,2009-10-01,2010-12-01,455.8666215402053,325.0,40.26665278160163
2010-01-01,2009-11-01,2011-01-01,318.1163983071551,301.0,5.686511065500041
2010-02-01,2009-12-01,2011-02-01,308.1104019549101,270.0,14.114963687003748
2010-03-01,2010-01-01,2011-03-01,287.19805285132776,301.0,4.585364501220013
2010-04-01,2010-02-01,2011-04-01,261.832014244527,326.0,19.68343121333528
2010-05-01,2010-03-01,2011-05-01,527.2252277303768,315.0,67.37308816837358
2010-06-01,2010-04-01,2011-06-01,795.0346436770878,300.0,165.01154789236261
2010-07-01,2010-05-01,2011-07-01,237.12953168454135,302.0,21.480287521675052
2010-08-01,2010-06-01,2011-08-01,266.76928174759513,296.0,9.875242652839484
2010-09-01,2010-07-01,2011-09-01,174.93074841280588,303.0,42.26707973174723
2010-10-01,2010-08-01,2011-10-01,193.48747763999074,310.0,37.58468463226105
2010-11-01,2010-09-01,2011-11-01,231.52270962703693,314.0,26.266652985020084
2010-12-01,2010-10-01,2011-12-01,191.23155655898043,324.0,40.97791464228999
2011-01-01,2010-11-01,2012-01-01,219.637524564998,318.0,30.931596048742772
2011-02-01,2010-12-01,2012-02-01,300.0770496951528,353.0,14.99233719684056
2011-03-01,2011-01-01,2012-03-01,223.30240746989944,328.0,31.919997722591635
2011-04-01,2011-02-01,2012-04-01,170.5371358814304,343.0,50.28071840191534
2011-05-01,2011-03-01,2012-05-01,224.92770746091614,382.0,41.11840118824185
2011-06-01,2011-04-01,2012-06-01,237.7650189199463,359.0,33.77018971589239
2011-07-01,2011-05-01,2012-07-01,369.8756772753123,374.0,1.1027600868148972
2011-08-01,2011-06-01,2012-08-01,317.9363486929027,368.0,13.604253072580788
2011-09-01,2011-07-01,2012-09-01,321.8081225743042,369.0,12.789126673630296
2011-10-01,2011-08-01,2012-10-01,316.15164027241514,361.0,12.423368345591374
2011-11-01,2011-09-01,2012-11-01,309.5359778120882,398.0,22.227141253244163
2011-12-01,2011-10-01,2012-12-01,338.98138815573407,378.0,10.32238408578464
2012-01-01,2011-11-01,2013-01-01,351.1375869958358,431.0,18.529562181940644
2012-02-01,2011-12-01,2013-02-01,281.19039865436343,411.0,31.583844609643936
2012-03-01,2012-01-01,2013-03-01,334.3276231121323,444.0,24.700985785555787
2012-04-01,2012-02-01,2013-04-01,354.96758139129304,466.0,23.82669927225471
2012-05-01,2012-03-01,2013-05-01,357.0344986996009,459.0,22.214706165664296
2012-06-01,2012-04-01,2013-06-01,377.4293452766432,455.0,17.048495543594907
2012-07-01,2012-05-01,2013-07-01,455.59745641308103,390.0,16.819860618738726
2012-08-01,2012-06-01,2013-08-01,412.5357421841691,421.0,2.010512545327999
2012-10-01,2012-08-01,2013-10-01,496.313180573867,474.0,4.707422061997255
2012-11-01,2012-09-01,2013-11-01,514.6940392441375,464.0,10.925439492271003
2012-12-01,2012-10-01,2013-12-01,442.84561737915624,427.0,3.7109174190061447
2013-01-01,2012-11-01,2014-01-01,445.0756970471766,455.0,2.181165484137007
2013-02-01,2012-12-01,2014-02-01,407.3716593972937,449.0,9.271345345814325
2013-03-01,2013-01-01,2014-03-01,587.6834567587533,407.0,44.39396971959541
2013-04-01,2013-02-01,2014-04-01,470.53942174809094,425.0,10.715158058374339
2013-05-01,2013-03-01,2014-05-01,508.1536059040619,442.0,14.966879163814914
2013-06-01,2013-04-01,2014-06-01,610.9250135495394,422.0,44.768960556762885
2013-07-01,2013-05-01,2014-07-01,640.6452892101612,427.0,50.034025576150164
2013-08-01,2013-06-01,2014-08-01,724.0233813289592,466.0,55.36982431951915
2013-09-01,2013-07-01,2014-09-01,425.3153464499187,455.0,6.524099681336548
2013-10-01,2013-08-01,2014-10-01,483.3492010638364,445.0,8.61779799187335
2013-11-01,2013-08-01,2014-11-01,488.1409172461122,431.0,13.257753421371746
2013-12-01,2013-08-01,2014-12-01,492.9801364426082,482.0,2.2780366063502546
2014-01-01,2013-11-01,2015-01-01,554.9561992296034,500.0,10.991239845920676
2014-02-01,2013-12-01,2015-02-01,436.0366779246767,543.0,19.69858601755493
2014-03-01,2014-01-01,2015-03-01,479.9429581670924,484.0,0.8382317836585952
2014-04-01,2014-02-01,2015-04-01,434.23762723352536,534.0,18.68209227836604
2014-05-01,2014-03-01,2015-05-01,325.022409487136,517.0,37.13299623072805
2014-06-01,2014-04-01,2015-06-01,411.84038841748185,481.0,14.37829762630315
2014-07-01,2014-05-01,2015-07-01,604.9358840876349,522.0,15.88810039993006
2014-08-01,2014-06-01,2015-08-01,351.85058136946935,529.0,33.487602765695776
2014-09-01,2014-07-01,2015-09-01,471.52011719045925,447.0,5.485484830080368
2014-10-01,2014-08-01,2015-10-01,702.8355990654618,470.0,49.53948916286421
2014-11-01,2014-09-01,2015-11-01,561.1145490370301,491.0,14.279948887378838
2014-12-01,2014-10-01,2015-12-01,467.513263300383,544.0,14.060061893311945
2015-01-01,2014-11-01,2016-01-01,426.6150998997512,502.0,15.016912370567487
2015-02-01,2014-12-01,2016-02-01,530.8702048959079,519.0,2.287130037747193
2015-03-01,2015-01-01,2016-03-01,510.597595613337,531.0,3.842260713119213
2015-04-01,2015-02-01,2016-04-01,697.7683824204906,586.0,19.07310280213151
2015-05-01,2015-03-01,2016-05-01,591.2780790219422,572.0,3.3702935353045764
2015-06-01,2015-04-01,2016-06-01,677.6129186455272,582.0,16.428336537032166
2015-07-01,2015-05-01,2016-07-01,671.9678461612414,659.0,1.967806701250587
2015-08-01,2015-06-01,2016-08-01,585.4615693927939,575.0,1.8194033726598047
2015-09-01,2015-07-01,2016-09-01,662.7168679722786,574.0,15.455900343602542
2015-10-01,2015-08-01,2016-10-01,693.3771200042847,563.0,23.15757016061896
2015-11-01,2015-09-01,2016-11-01,478.7232811923727,598.0,19.94593959993767
2015-12-01,2015-10-01,2016-12-01,523.2536493620695,535.0,2.195579558491683
2016-01-01,2015-11-01,2017-01-01,542.5887383467937,558.0,2.7618748482448634
2016-02-01,2015-12-01,2017-02-01,607.3302092425556,587.0,3.463408729566544
2016-03-01,2016-01-01,2017-03-01,464.2633264699167,642.0,27.68484011372014
2016-04-01,2016-02-01,2017-04-01,476.01685367196245,593.0,19.727343394272772
2016-05-01,2016-03-01,2017-05-01,543.1001489760596,605.0,10.231380334535606
2016-06-01,2016-04-01,2017-06-01,794.0808714913171,630.0,26.044582776399544
2016-07-01,2016-05-01,2017-07-01,607.1824053558639,580.0,4.6866216130799865
2016-08-01,2016-06-01,2017-08-01,771.0775039174339,561.0,37.44697039526451
2016-09-01,2016-07-01,2017-09-01,898.7748021812307,645.0,39.344930570733446
2016-10-01,2016-08-01,2017-10-01,757.7004169469141,624.0,21.42634886969777
2016-11-01,2016-09-01,2017-11-01,803.6179008000568,689.0,16.635399245291257
2016-12-01,2016-10-01,2017-12-01,681.4525841921679,643.0,5.980184166744624
2017-01-01,2016-11-01,2018-01-01,707.7111428185914,622.0,13.779926498165818
2017-02-01,2016-12-01,2018-02-01,533.6760616678581,667.0,19.988596451595487
2017-03-01,2017-01-01,2018-03-01,590.8602337120078,672.0,12.074369983332172
2017-04-01,2017-02-01,2018-04-01,681.0481913595517,646.0,5.4254166191256425
2017-05-01,2017-03-01,2018-05-01,735.7469443006876,666.0,10.4725141592624
2017-06-01,2017-04-01,2018-06-01,572.5201030845183,638.0,10.263306726564535
2017-07-01,2017-05-01,2018-07-01,674.0031780969377,608.0,10.855785871206866
2017-08-01,2017-06-01,2018-08-01,675.4100729210503,585.0,15.454713319837657
2017-09-01,2017-07-01,2018-09-01,511.95615683072,597.0,14.245199860850924
2017-10-01,2017-08-01,2018-10-01,551.9424831912391,544.0,1.4600152925071963
2017-11-01,2017-09-01,2018-11-01,801.2203571953492,657.0,21.95134812714599
2018-01-01,2017-11-01,2019-01-01,965.1621615251527,636.0,51.755056843577464
2018-02-01,2017-12-01,2019-02-01,728.611552104122,662.0,10.062167991559212
2018-03-01,2018-01-01,2019-03-01,586.0759175742726,723.0,18.938323986960913
2018-04-01,2018-02-01,2019-04-01,621.518500942323,679.0,8.465611054149774
2018-05-01,2018-03-01,2019-05-01,765.5755601849957,604.0,26.75092056042974
2018-06-01,2018-04-01,2019-06-01,752.7114137726803,728.0,3.3944249687747687
2018-07-01,2018-05-01,2019-07-01,803.4001079344896,666.0,20.63064683701045
2018-08-01,2018-06-01,2019-08-01,648.9622691104403,706.0,8.078998709569365
2018-09-01,2018-07-01,2019-09-01,721.3716684920036,738.0,2.253161450948028
2018-10-01,2018-08-01,2019-10-01,723.3300365367821,710.0,1.8774699347580466
2018-11-01,2018-09-01,2019-11-01,468.8944728122414,697.0,32.72676143296393
2018-12-01,2018-10-01,2019-12-01,468.7893409645261,708.0,33.786816247948295
2019-01-01,2018-10-01,2020-01-01,463.8333061090641,800.0,42.02083673636699
2019-02-01,2018-11-01,2020-02-01,594.1855547558038,741.0,19.813015552523108
