origin,anchor,target,forecast,actual,ape
2021-01-01,2020-11-01,2022-01-01,1798.644816467321,1693.0,6.240095479463739
2021-02-01,2020-12-01,2022-02-01,1694.5648750213688,1730.0,2.0482731201520905
2021-03-01,2021-01-01,2022-03-01,1675.6470220388612,1700.0,1.4325281153611045
2021-04-01,2021-02-01,2022-04-01,1240.3346719285937,1807.0,31.359453684084464
2021-05-01,2021-03-01,2022-05-01,2361.2083027409894,1546.0,52.730161884928165
2021-06-01,2021-04-01,2022-06-01,2559.2734320669606,1556.0,64.4777269965913
2021-07-01,2021-05-01,2022-07-01,2647.7389054763908,1382.0,91.58747507065056
2021-08-01,2021-06-01,2022-08-01,2289.072462994009,1532.0,49.41726259752018
2021-09-01,2021-07-01,2022-09-01,1690.8808537053555,1481.0,14.171563383211044
2021-10-01,2021-08-01,2022-10-01,1865.8279759245718,1446.0,29.033746606125295
2021-11-01,2021-09-01,2022-11-01,1705.3044440971983,1434.0,18.919417301059852
2021-12-01,2021-10-01,2022-12-01,1639.9216304796264,1296.0,26.537162845650187
2022-01-01,2021-11-01,2023-01-01,1920.4914675798937,1358.0,41.42057935050763
2022-02-01,2021-12-01,2023-02-01,1831.558952500326,1395.0,31.29454856633162
2022-03-01,2022-01-01,2023-03-01,1777.2139499814386,1366.0,30.103510247543092
2022-04-01,2022-02-01,2023-04-01,2218.238252010799,1343.0,65.17038361956806
2022-05-01,2022-03-01,2023-05-01,1714.1078624252111,1609.0,6.532496110951593
2022-06-01,2022-04-01,2023-06-01,2264.8121341230676,1420.0,59.49381226218786
2022-07-01,2022-05-01,2023-07-01,1485.2990878052021,1464.0,1.454855724399053
2022-08-01,2022-06-01,2023-08-01,1438.8269875852573,1321.0,8.91952971879313
2022-09-01,2022-07-01,2023-09-01,1164.9146673927964,1369.0,14.907621081607273
2022-10-01,2022-08-01,2023-10-01,1460.5697105671854,1380.0,5.83838482370909
2022-11-01,2022-09-01,2023-11-01,1377.3798060620745,1522.0,9.501983832978022
2022-12-01,2022-10-01,2023-12-01,1297.2536068294614,1504.0,13.746435716126234
2023-01-01,2022-11-01,2024-01-01,1170.174742556509,1378.0,15.081658740456527
2023-02-01,2022-12-01,2024-02-01,937.243618742192,1555.0,39.72709847317093
2023-03-01,2023-01-01,2024-03-01,1049.9848926563538,1297.0,19.045112362655832
2023-04-01,2023-02-01,2024-04-01,1085.2346777890023,1379.0,21.30277898556909
2023-05-01,2023-03-01,2024-05-01,1058.3259383321401,1329.0,20.36674655138148
2023-06-01,2023-04-01,2024-06-01,949.9779306621025,1318.0,27.922767021084788
2023-07-01,2023-05-01,2024-07-01,1685.7520288522735,1269.0,32.84097942098294
2023-08-01,2023-06-01,2024-08-01,1276.282716598299,1394.0,8.444568393235368
2023-09-01,2023-07-01,2024-09-01,1565.8360325102785,1357.0,15.389538136350664
2023-10-01,2023-08-01,2024-10-01,1111.273296807348,1370.0,18.885160816981895
2023-11-01,2023-09-01,2024-11-01,1248.9927075519724,1300.0,3.9236378806175045
2023-12-01,2023-10-01,2024-12-01,1306.7976518074822,1494.0,12.530277656795032
2024-01-01,2023-11-01,2025-01-01,1631.5149976772757,1353.0,20.58499613283634
2024-02-01,2023-12-01,2025-02-01,1789.2230184713192,1491.0,20.001543827720937
2024-03-01,2024-01-01,2025-03-01,1401.7059164976106,1346.0,4.138626782883402
2024-04-01,2024-02-01,2025-04-01,1765.0050137781116,1400.0,26.07178669843654
2024-05-01,2024-03-01,2025-05-01,1220.8926117764793,1289.0,5.283738419202539
2024-06-01,2024-04-01,2025-06-01,1422.2214637563684,1379.0,3.1342613311362144
